Estado civil,Migración,Sexo,Edad en la matrícula,Extranjero,Necesidades educativas especiales,Moroso,Pago de matrícula en día,Becado,Tasa de desempleo,Tasa de inflación,PIB,Curso,Período,Calificación previa,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (evaluaciones),disciplinas 1º semestre (aprobadas),disciplinas 1º semestre (notas),disciplinas 1º semestre (sin evaluaciones),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (evaluaciones),disciplinas 2º semestre (aprobadas),disciplinas 2º semestre (notas),disciplinas 2º semestre (sin evaluaciones),Target
Soltero,Sí,Femenino,18,No,No,No,Sí,No,10.8,1.4,1.74,Servicio Social,Diurno,Educación secundaria,0,6,6,6.0,3.4,0,0,6,6,6.0,3.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,10.8,1.4,1.74,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,7,6.0,3.2,0,0,6,8,5.0,3.2,0,Graduado
Soltero,No,Femenino,23,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión,Diurno,Educación secundaria,7,11,18,11.0,3.8,1,2,6,7,6.0,3.6,0,Desertor
Soltero,Sí,Masculino,20,No,No,Sí,No,No,9.4,-0.8,-3.12,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,18,No,No,No,Sí,No,16.2,0.3,-0.92,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,7,6.0,3.3,0,0,6,7,6.0,3.2,0,Graduado
Soltero,Sí,Masculino,18,No,No,No,Sí,No,12.4,0.5,1.79,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,8,6.0,3.2,0,Graduado
Soltero,Sí,Masculino,18,No,No,No,Sí,No,8.9,1.4,3.51,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,7,5.0,3.0,0,0,5,9,3.0,3.0,0,Matriculado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,12.7,3.7,-1.7,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.0,0,0,6,6,6.0,3.0,0,Graduado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,15.5,2.8,-4.06,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,5.0,3.2,0,0,6,11,3.0,3.2,0,Graduado
Soltero,No,Masculino,21,No,No,No,Sí,No,12.4,0.5,1.79,Diseño de Comunicación,Diurno,Curso de especialización tecnológica,2,7,7,5.0,3.0,0,5,9,9,5.0,2.8,0,Desertor
Soltero,No,Masculino,22,No,No,No,Sí,No,13.9,-0.3,0.79,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Matriculado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,11.1,0.6,2.02,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,7,5.0,4.0,0,0,5,7,5.0,3.6,0,Desertor
Soltero,No,Masculino,19,No,No,Sí,Sí,No,15.5,2.8,-4.06,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Matriculado
Soltero,Sí,Masculino,19,No,No,No,Sí,No,12.4,0.5,1.79,Ingeniería de Sistemas,Diurno,Curso de especialización tecnológica,0,5,9,2.0,3.1,0,0,5,10,3.0,2.9,0,Matriculado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,9,6.0,3.7,0,0,6,7,6.0,3.5,0,Graduado
Soltero,Sí,Masculino,19,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería Veterinaria,Diurno,Curso de especialización tecnológica,2,6,10,4.0,3.1,0,1,6,16,2.0,3.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,Sí,No,11.1,0.6,2.02,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,7,3.0,3.0,0,0,6,10,2.0,2.6,0,Desertor
Soltero,No,Masculino,24,Sí,No,Sí,Sí,No,8.9,1.4,3.51,Ingeniería de Sistemas,Diurno,Educación secundaria,2,8,8,7.0,3.3,0,1,6,8,6.0,3.0,0,Matriculado
Soltero,No,Masculino,18,No,No,Sí,Sí,No,10.8,1.4,1.74,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,3.0,3.2,0,0,6,11,4.0,2.8,0,Desertor
Soltero,No,Masculino,18,No,No,No,No,Sí,8.9,1.4,3.51,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,6,5.0,3.8,0,0,5,6,5.0,3.6,0,Matriculado
Soltero,Sí,Femenino,18,No,No,Sí,Sí,No,8.9,1.4,3.51,Servicio Social,Diurno,Educación secundaria,0,6,7,5.0,3.4,0,0,6,7,5.0,3.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,No,8.9,1.4,3.51,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.1,0,0,6,6,6.0,3.5,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,Sí,12.4,0.5,1.79,Servicio Social,Diurno,Educación secundaria,0,6,7,6.0,3.3,0,0,6,7,6.0,3.4,0,Graduado
Soltero,No,Femenino,18,Sí,No,No,Sí,No,11.1,0.6,2.02,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,13,4.0,3.1,0,0,6,15,5.0,2.8,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,11.1,0.6,2.02,Enfermería,Diurno,Educación secundaria,0,7,7,7.0,3.8,0,0,8,8,8.0,4.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,10.8,1.4,1.74,Servicio Social,Diurno,Educación secundaria,0,6,6,6.0,3.3,0,0,6,6,6.0,4.0,0,Graduado
Soltero,Sí,Femenino,23,No,No,No,Sí,No,13.9,-0.3,0.79,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,8,4.0,2.8,0,0,6,6,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,21,No,No,No,Sí,No,8.9,1.4,3.51,Gestión,Diurno,Educación secundaria,0,5,9,3.0,2.9,0,0,5,9,4.0,2.9,0,Graduado
Soltero,No,Femenino,20,No,No,No,Sí,No,9.4,-0.8,-3.12,Servicio Social,Diurno,Educación secundaria,0,6,13,1.0,2.5,0,0,6,13,1.0,3.2,0,Matriculado
Soltero,Sí,Femenino,26,No,No,No,Sí,No,7.6,2.6,0.32,Servicio Social (nocturno),Nocturno,Educación secundaria,4,7,15,7.0,2.9,0,2,6,14,2.0,2.8,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,7.6,2.6,0.32,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.0,0,0,6,10,5.0,2.8,0,Matriculado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,16.2,0.3,-0.92,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,No,Femenino,19,No,No,No,No,Sí,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.5,0,0,6,7,6.0,3.6,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,Sí,13.9,-0.3,0.79,Enfermería,Diurno,Educación secundaria,0,7,10,6.0,3.1,0,0,8,9,7.0,3.2,0,Graduado
Soltero,Sí,Femenino,19,No,No,Sí,No,No,16.2,0.3,-0.92,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,7,6.0,3.0,0,0,6,10,2.0,2.6,0,Desertor
Soltero,Sí,Femenino,21,No,No,Sí,Sí,No,12.4,0.5,1.79,Servicio Social,Diurno,Curso de especialización tecnológica,3,6,8,3.0,3.0,0,2,6,6,2.0,3.1,0,Matriculado
Soltero,No,Femenino,33,No,No,No,Sí,No,10.8,1.4,1.74,Turismo,Diurno,Educación secundaria,5,10,14,9.0,3.1,0,5,9,14,7.0,3.2,0,Graduado
Soltero,No,Femenino,18,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,7,4.0,3.2,0,0,5,6,4.0,3.2,0,Graduado
Soltero,No,Femenino,21,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería,Diurno,Frequência de educación superior,12,21,33,18.0,3.7,12,12,21,33,18.0,3.7,12,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,8.9,1.4,3.51,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,7,6.0,2.9,0,Graduado
Divorciado,No,Femenino,33,No,No,Sí,No,No,8.9,1.4,3.51,Educación Básica,Diurno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,7,7,7.0,3.2,0,0,7,8,6.0,3.2,0,Matriculado
Casado,Sí,Femenino,18,No,No,No,Sí,No,15.5,2.8,-4.06,Enfermería,Diurno,Educación secundaria,0,7,10,7.0,3.6,0,0,8,8,8.0,3.5,0,Graduado
Soltero,No,Femenino,18,No,No,No,Sí,Sí,11.1,0.6,2.02,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,8,6.0,3.5,0,0,6,7,6.0,3.3,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,Sí,11.1,0.6,2.02,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.4,0,0,6,7,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,No,No,11.1,0.6,2.02,Turismo,Diurno,Educación secundaria,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,Desertor
Soltero,No,Femenino,20,No,No,No,Sí,Sí,10.8,1.4,1.74,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,6,6.0,2.9,0,0,6,12,5.0,3.5,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,10.8,1.4,1.74,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,6,4.0,3.0,0,0,5,8,5.0,3.3,1,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,13.9,-0.3,0.79,Servicio Social,Diurno,Educación secundaria,0,6,7,6.0,2.9,0,0,6,6,6.0,3.0,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,No,11.1,0.6,2.02,Servicio Social,Diurno,Educación secundaria,0,6,8,6.0,3.2,0,0,6,7,6.0,3.1,0,Graduado
Soltero,Sí,Femenino,26,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,11,3.0,2.9,0,0,6,19,4.0,3.2,0,Matriculado
Soltero,No,Femenino,21,No,No,No,Sí,No,16.2,0.3,-0.92,Servicio Social,Diurno,Educación secundaria,0,6,0,0.0,0.0,0,0,6,0,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería,Diurno,Educación secundaria,0,8,8,7.0,3.1,0,0,8,8,7.0,3.1,0,Graduado
Unión Estable,No,Femenino,27,No,No,No,Sí,No,12.4,0.5,1.79,Educación Básica,Diurno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,7,14,6.0,2.9,0,0,7,10,1.0,2.5,0,Desertor
Soltero,Sí,Femenino,20,No,No,No,Sí,Sí,15.5,2.8,-4.06,Diseño de Comunicación,Diurno,Educación secundaria,5,12,12,12.0,3.3,0,5,12,12,11.0,3.2,0,Graduado
Soltero,No,Femenino,21,No,No,No,Sí,No,16.2,0.3,-0.92,Gestión de Publicidad y Marketing,Diurno,Curso de especialización tecnológica,0,6,8,5.0,3.0,0,0,6,8,4.0,3.3,2,Matriculado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,15.5,2.8,-4.06,Odontología,Diurno,Educación secundaria,0,7,7,7.0,3.3,0,0,8,8,8.0,3.8,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,16.2,0.3,-0.92,Enfermería Veterinaria,Diurno,Curso de especialización tecnológica,1,6,13,6.0,3.1,0,1,6,11,5.0,3.0,0,Matriculado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,11.1,0.6,2.02,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,7,6.0,3.0,0,Graduado
Soltero,No,Femenino,20,No,No,No,Sí,Sí,13.9,-0.3,0.79,Servicio Social,Diurno,Curso de especialización tecnológica,3,6,6,6.0,3.2,0,2,6,6,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,12.7,3.7,-1.7,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,10,3.0,3.2,1,0,5,7,3.0,3.2,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería,Diurno,Educación secundaria,0,7,8,6.0,3.3,0,0,8,8,7.0,3.6,0,Graduado
Soltero,No,Femenino,20,No,No,No,Sí,Sí,10.8,1.4,1.74,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,5.0,3.1,0,0,5,6,5.0,3.2,0,Graduado
Soltero,No,Femenino,20,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería Veterinaria,Diurno,Curso de especialización tecnológica,0,5,10,2.0,3.6,1,0,5,7,4.0,2.8,0,Matriculado
Soltero,Sí,Femenino,19,No,No,Sí,Sí,No,13.9,-0.3,0.79,Servicio Social,Diurno,Educación secundaria,0,6,7,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,No,Femenino,18,No,No,No,Sí,No,8.9,1.4,3.51,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,7,6.0,3.6,0,0,6,8,6.0,3.3,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,10.8,1.4,1.74,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,7,3.0,3.1,0,0,5,9,5.0,3.2,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,13.9,-0.3,0.79,Enfermería,Diurno,Educación secundaria,0,7,10,6.0,3.1,0,0,8,8,7.0,3.2,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería,Diurno,Educación secundaria,0,7,8,6.0,3.4,0,0,8,10,7.0,3.4,0,Desertor
Soltero,No,Masculino,43,No,No,No,Sí,No,16.2,0.3,-0.92,Agronomía,Diurno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,6,8,6.0,3.2,0,0,6,14,5.0,3.0,0,Matriculado
Casado,No,Masculino,47,No,No,No,Sí,No,9.4,-0.8,-3.12,Diseño de Comunicación,Diurno,Educación secundaria,8,10,14,8.0,3.7,0,5,7,7,5.0,3.4,0,Desertor
Soltero,Sí,Masculino,23,No,No,No,No,No,7.6,2.6,0.32,Gestión,Diurno,Educación secundaria,0,3,3,0.0,0.0,0,0,2,2,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,19,Sí,No,Sí,Sí,Sí,8.9,1.4,3.51,Servicio Social,Diurno,Educación secundaria,0,6,8,6.0,3.2,0,0,6,7,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería,Diurno,Educación secundaria,0,8,11,6.0,3.1,0,0,8,11,6.0,3.1,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,8.9,1.4,3.51,Animación y Diseño Multimedia,Diurno,Educación secundaria,6,12,12,12.0,3.4,0,4,11,12,11.0,3.5,0,Graduado
Soltero,Sí,Femenino,19,Sí,No,No,Sí,No,15.5,2.8,-4.06,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,13,6.0,4.0,0,0,6,8,6.0,3.6,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería Veterinaria,Diurno,Curso de especialización tecnológica,2,6,8,6.0,3.5,0,1,6,7,6.0,3.2,0,Graduado
Soltero,No,Femenino,39,No,No,Sí,Sí,Sí,11.1,0.6,2.02,Servicio Social (nocturno),Nocturno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,6,9,6.0,3.0,0,0,6,9,4.0,3.4,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,Sí,10.8,1.4,1.74,Diseño de Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,8,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,No,7.6,2.6,0.32,Diseño de Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.1,0,0,6,6,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,22,Sí,No,Sí,No,No,9.4,-0.8,-3.12,Servicio Social,Diurno,Educación secundaria,5,11,16,9.0,2.7,0,2,10,20,4.0,2.8,1,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,7.6,2.6,0.32,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,11,1.0,3.2,0,0,5,10,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,22,No,No,No,Sí,No,13.9,-0.3,0.79,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.8,0,0,6,6,6.0,4.0,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,12.7,3.7,-1.7,Educación Básica,Diurno,Educación secundaria,0,6,8,6.0,3.2,0,0,6,7,6.0,3.0,0,Graduado
Soltero,Sí,Masculino,18,No,No,Sí,Sí,No,7.6,2.6,0.32,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Unión Estable,No,Masculino,26,No,No,No,Sí,No,11.1,0.6,2.02,Gestión,Diurno,Educación secundaria,0,5,9,5.0,3.0,0,0,5,5,5.0,2.6,0,Matriculado
Soltero,No,Masculino,36,No,No,No,No,No,12.7,3.7,-1.7,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,20,No,No,Sí,Sí,Sí,12.4,0.5,1.79,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Casado,No,Masculino,30,No,No,No,Sí,No,15.5,2.8,-4.06,Gestión,Diurno,Educación secundaria,0,5,8,2.0,2.8,0,0,5,6,4.0,2.9,0,Desertor
Soltero,No,Masculino,24,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Educación secundaria,0,6,7,6.0,3.9,0,0,6,10,6.0,4.0,0,Desertor
Soltero,No,Masculino,26,No,No,No,Sí,No,7.6,2.6,0.32,Gestión,Diurno,Educación secundaria,11,15,15,11.0,2.7,0,12,14,15,11.0,2.9,1,Desertor
Soltero,No,Masculino,19,No,No,No,No,No,13.9,-0.3,0.79,Gestión,Diurno,Educación secundaria,0,5,16,1.0,3.0,0,0,5,6,0.0,0.0,0,Desertor
Unión Estable,No,Masculino,34,No,No,No,Sí,No,12.4,0.5,1.79,Servicio Social,Diurno,Educación secundaria,0,6,8,5.0,3.2,0,0,6,11,4.0,2.8,0,Graduado
Soltero,Sí,Masculino,33,No,No,No,Sí,No,9.4,-0.8,-3.12,Zootecnia,Diurno,Educación secundaria,0,5,12,1.0,3.2,2,0,5,7,3.0,3.5,0,Matriculado
Soltero,Sí,Masculino,19,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión,Diurno,Educación secundaria,0,5,8,5.0,2.9,1,0,5,10,4.0,2.7,0,Graduado
Soltero,Sí,Masculino,26,No,No,Sí,No,No,8.9,1.4,3.51,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,11,1.0,2.5,0,0,5,14,1.0,2.8,0,Desertor
Soltero,No,Masculino,29,No,No,No,Sí,No,16.2,0.3,-0.92,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,7,1.0,3.5,0,0,6,6,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,Sí,Sí,8.9,1.4,3.51,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,9,5.0,3.2,0,0,5,8,2.0,3.1,0,Desertor
Soltero,Sí,Masculino,18,No,No,No,Sí,No,12.7,3.7,-1.7,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,No,Masculino,29,No,No,No,No,No,11.1,0.6,2.02,Gestión (nocturno),Nocturno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,5,11,2.0,2.8,0,0,5,9,1.0,3.0,0,Desertor
Soltero,No,Masculino,21,No,No,No,Sí,No,9.4,-0.8,-3.12,Turismo,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,7,5.0,2.8,0,Graduado
Soltero,No,Masculino,19,No,No,No,Sí,No,10.8,1.4,1.74,Turismo,Diurno,Educación secundaria,0,6,7,5.0,2.7,0,0,6,10,2.0,2.6,0,Matriculado
Soltero,No,Masculino,20,No,No,No,Sí,No,15.5,2.8,-4.06,Enfermería,Diurno,Educación secundaria,0,7,14,5.0,3.2,0,0,8,15,7.0,3.0,0,Graduado
Soltero,No,Masculino,18,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,18,No,No,No,Sí,No,15.5,2.8,-4.06,Diseño de Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,8,5.0,2.8,0,Matriculado
Soltero,No,Masculino,21,No,No,Sí,Sí,Sí,10.8,1.4,1.74,Gestión,Diurno,Educación secundaria,0,5,5,5.0,3.2,0,0,5,9,3.0,3.2,0,Matriculado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,8.9,1.4,3.51,Gestión,Diurno,Educación secundaria,0,5,0,0.0,0.0,0,0,5,0,0.0,0.0,0,Desertor
Soltero,No,Masculino,30,No,No,No,Sí,Sí,12.7,3.7,-1.7,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,11,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,Sí,No,13.9,-0.3,0.79,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.5,0,0,6,6,6.0,3.5,0,Graduado
Soltero,Sí,Masculino,30,No,No,No,Sí,No,8.9,1.4,3.51,Gestión,Diurno,Educación secundaria,0,5,7,5.0,3.4,0,0,5,7,4.0,3.3,0,Desertor
Soltero,Sí,Masculino,22,No,No,No,Sí,Sí,12.7,3.7,-1.7,Gestión,Diurno,Educación secundaria,0,5,8,5.0,2.8,0,0,5,13,4.0,2.8,0,Graduado
Soltero,Sí,Masculino,22,No,No,No,Sí,No,12.4,0.5,1.79,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Soltero,Sí,Masculino,19,No,No,Sí,No,No,11.1,0.6,2.02,Diseño de Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.2,0,0,6,8,5.0,3.0,0,Desertor
Soltero,Sí,Masculino,21,No,No,No,Sí,No,7.6,2.6,0.32,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,5,7,3.0,3.1,0,0,5,5,4.0,2.8,0,Desertor
Soltero,No,Masculino,21,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,7,4.0,3.1,0,0,5,7,5.0,3.0,0,Graduado
Soltero,Sí,Masculino,21,No,No,Sí,Sí,Sí,15.5,2.8,-4.06,Animación y Diseño Multimedia,Diurno,Curso de especialización tecnológica,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,No,Masculino,27,No,No,No,Sí,No,15.5,2.8,-4.06,Gestión,Diurno,Educación secundaria,0,5,13,3.0,2.7,0,0,5,9,3.0,2.6,0,Desertor
Soltero,Sí,Masculino,32,No,No,No,Sí,No,13.9,-0.3,0.79,Tecnologías de Producción de Biocombustibles,Diurno,Educación secundaria,0,7,7,0.0,0.0,0,0,7,8,0.0,0.0,0,Desertor
Soltero,No,Masculino,40,No,No,Sí,No,No,15.5,2.8,-4.06,Gestión de Publicidad y Marketing,Diurno,Otro - 11º de escolaridade,0,6,13,0.0,0.0,0,0,6,6,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,20,No,No,No,Sí,No,7.6,2.6,0.32,Gestión,Diurno,Educación secundaria,0,5,9,2.0,3.6,0,0,5,10,2.0,3.1,0,Matriculado
Soltero,Sí,Masculino,20,No,No,No,Sí,No,12.7,3.7,-1.7,Zootecnia,Diurno,Curso de especialización tecnológica,1,5,8,2.0,2.9,0,1,5,13,2.0,2.9,0,Desertor
Soltero,Sí,Masculino,18,No,No,No,Sí,No,7.6,2.6,0.32,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Soltero,No,Masculino,21,No,No,No,Sí,No,12.7,3.7,-1.7,Gestión,Diurno,Educación secundaria,0,5,11,2.0,2.6,0,0,5,13,0.0,0.0,0,Desertor
Soltero,No,Masculino,18,No,No,No,Sí,No,12.7,3.7,-1.7,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.4,0,0,6,0,0.0,0.0,0,Desertor
Soltero,No,Masculino,19,No,No,No,Sí,No,16.2,0.3,-0.92,Agronomía,Diurno,Educación secundaria,0,6,17,1.0,2.8,0,0,6,19,0.0,0.0,0,Matriculado
Unión Estable,No,Masculino,30,No,No,No,No,No,15.5,2.8,-4.06,Diseño de Comunicación,Diurno,Educación superior - licenciatura,0,6,6,1.0,2.5,0,0,6,6,0.0,0.0,0,Desertor
Soltero,No,Masculino,29,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Otro - 11º de escolaridade,0,6,17,0.0,0.0,2,0,6,8,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,18,No,No,Sí,Sí,No,7.6,2.6,0.32,Ingeniería de Sistemas,Diurno,Educación secundaria,0,5,10,1.0,3.0,0,0,5,7,3.0,2.7,2,Desertor
Soltero,Sí,Masculino,18,No,No,No,Sí,Sí,9.4,-0.8,-3.12,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,5,6,4.0,3.1,0,0,5,5,5.0,3.0,0,Desertor
Soltero,No,Masculino,22,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Curso de especialización tecnológica,4,10,21,5.0,2.8,1,2,7,13,6.0,2.9,0,Desertor
Soltero,Sí,Masculino,27,No,No,No,No,No,12.7,3.7,-1.7,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,20,No,No,No,Sí,No,10.8,1.4,1.74,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,8,4.0,3.6,0,0,6,10,5.0,3.5,0,Graduado
Soltero,No,Masculino,42,No,No,No,Sí,No,11.1,0.6,2.02,Servicio Social (nocturno),Nocturno,Educación superior - bachiller,8,12,12,11.0,3.6,0,7,11,11,10.0,3.6,0,Graduado
Soltero,No,Masculino,21,No,No,Sí,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Educación secundaria,8,12,13,12.0,3.6,0,4,12,14,12.0,3.6,0,Graduado
Soltero,No,Masculino,23,No,Sí,No,Sí,No,16.2,0.3,-0.92,Enfermería,Diurno,Educación secundaria,0,7,10,6.0,3.2,0,0,8,10,7.0,3.0,0,Graduado
